PERMNO,date,TICKER,PRC,RETX
10107,04/16/2012,MSFT,31.07500,0.008601
10107,04/17/2012,MSFT,31.44000,0.011746
10107,04/18/2012,MSFT,31.14000,-0.009542
10107,04/19/2012,MSFT,31.01000,-0.004175
10107,04/20/2012,MSFT,32.42000,0.045469
10107,04/23/2012,MSFT,32.12000,-0.009254
10107,04/24/2012,MSFT,31.92000,-0.006227
10107,04/25/2012,MSFT,32.20000,0.008772
10107,04/26/2012,MSFT,32.11000,-0.002795
10107,04/27/2012,MSFT,31.98000,-0.004049
10107,04/30/2012,MSFT,32.01500,0.001094
10107,05/01/2012,MSFT,32.01000,-0.000156
10107,05/02/2012,MSFT,31.80000,-0.006560
10107,05/03/2012,MSFT,31.76000,-0.001258
10107,05/04/2012,MSFT,30.98000,-0.024559
10107,05/07/2012,MSFT,30.65000,-0.010652
10107,05/08/2012,MSFT,30.50000,-0.004894
10107,05/09/2012,MSFT,30.76000,0.008525
10107,05/10/2012,MSFT,30.74000,-0.000650
10107,05/11/2012,MSFT,31.16000,0.013663
10107,05/14/2012,MSFT,30.68000,-0.015404
10107,05/15/2012,MSFT,30.21000,-0.015319
10107,05/16/2012,MSFT,29.90000,-0.010261
10107,05/17/2012,MSFT,29.72000,-0.006020
10107,05/18/2012,MSFT,29.27000,-0.015141
10107,05/21/2012,MSFT,29.75000,0.016399
10107,05/22/2012,MSFT,29.76000,0.000336
10107,05/23/2012,MSFT,29.11000,-0.021841
10107,05/24/2012,MSFT,29.07000,-0.001374
10107,05/25/2012,MSFT,29.06000,-0.000344
10107,05/29/2012,MSFT,29.56000,0.017206
10107,05/30/2012,MSFT,29.34000,-0.007442
10107,05/31/2012,MSFT,29.19000,-0.005112
10107,06/01/2012,MSFT,28.45000,-0.025351
10107,06/04/2012,MSFT,28.55000,0.003515
10107,06/05/2012,MSFT,28.50500,-0.001576
10107,06/06/2012,MSFT,29.35000,0.029644
10107,06/07/2012,MSFT,29.23000,-0.004089
10107,06/08/2012,MSFT,29.65000,0.014369
10107,06/11/2012,MSFT,28.89500,-0.025464
10107,06/12/2012,MSFT,29.29000,0.013670
10107,06/13/2012,MSFT,29.13000,-0.005463
10107,06/14/2012,MSFT,29.34000,0.007209
10107,06/15/2012,MSFT,30.02000,0.023177
10107,06/18/2012,MSFT,29.84000,-0.005996
10107,06/19/2012,MSFT,30.70000,0.028820
10107,06/20/2012,MSFT,30.93000,0.007492
10107,06/21/2012,MSFT,30.13500,-0.025703
10107,06/22/2012,MSFT,30.70000,0.018749
10107,06/25/2012,MSFT,29.86500,-0.027199
10107,06/26/2012,MSFT,30.02000,0.005190
10107,06/27/2012,MSFT,30.17000,0.004997
10107,06/28/2012,MSFT,29.91000,-0.008618
10107,06/29/2012,MSFT,30.59000,0.022735
10107,07/02/2012,MSFT,30.56000,-0.000981
10107,07/03/2012,MSFT,30.76000,0.006545
10107,07/05/2012,MSFT,30.70000,-0.001951
10107,07/06/2012,MSFT,30.18500,-0.016775
10107,07/09/2012,MSFT,30.00000,-0.006129
10107,07/10/2012,MSFT,29.74000,-0.008667
10107,07/11/2012,MSFT,29.30000,-0.014795
10107,07/12/2012,MSFT,28.63000,-0.022867
10107,07/13/2012,MSFT,29.39000,0.026546
10107,07/16/2012,MSFT,29.44000,0.001701
10107,07/17/2012,MSFT,29.66000,0.007473
10107,07/18/2012,MSFT,30.45000,0.026635
10107,07/19/2012,MSFT,30.66500,0.007061
10107,07/20/2012,MSFT,30.11500,-0.017936
10107,07/23/2012,MSFT,29.28000,-0.027727
10107,07/24/2012,MSFT,29.15000,-0.004440
10107,07/25/2012,MSFT,28.83000,-0.010978
10107,07/26/2012,MSFT,29.16000,0.011446
10107,07/27/2012,MSFT,29.75500,0.020405
10107,07/30/2012,MSFT,29.64000,-0.003865
10107,07/31/2012,MSFT,29.47000,-0.005735
10107,08/01/2012,MSFT,29.41000,-0.002036
10107,08/02/2012,MSFT,29.19000,-0.007480
10107,08/03/2012,MSFT,29.75000,0.019185
10107,08/06/2012,MSFT,29.95000,0.006723
10107,08/07/2012,MSFT,30.26000,0.010351
10107,08/08/2012,MSFT,30.33000,0.002313
10107,08/09/2012,MSFT,30.50000,0.005605
10107,08/10/2012,MSFT,30.42000,-0.002623
10107,08/13/2012,MSFT,30.39000,-0.000986
10107,08/14/2012,MSFT,30.13000,-0.008555
10107,08/15/2012,MSFT,30.20000,0.002323
10107,08/16/2012,MSFT,30.78000,0.019205
10107,08/17/2012,MSFT,30.90000,0.003899
10107,08/20/2012,MSFT,30.74000,-0.005178
10107,08/21/2012,MSFT,30.80000,0.001952
10107,08/22/2012,MSFT,30.54000,-0.008442
10107,08/23/2012,MSFT,30.25500,-0.009332
10107,08/24/2012,MSFT,30.56000,0.010081
10107,08/27/2012,MSFT,30.69000,0.004254
10107,08/28/2012,MSFT,30.63000,-0.001955
10107,08/29/2012,MSFT,30.65000,0.000653
10107,08/30/2012,MSFT,30.32000,-0.010767
10107,08/31/2012,MSFT,30.82000,0.016491
10107,09/04/2012,MSFT,30.38500,-0.014114
10107,09/05/2012,MSFT,30.39000,0.000165
10107,09/06/2012,MSFT,31.34500,0.031425
10107,09/07/2012,MSFT,30.95000,-0.012602
10107,09/10/2012,MSFT,30.72000,-0.007431
10107,09/11/2012,MSFT,30.79000,0.002279
10107,09/12/2012,MSFT,30.78000,-0.000325
10107,09/13/2012,MSFT,30.93500,0.005036
10107,09/14/2012,MSFT,31.21000,0.008890
10107,09/17/2012,MSFT,31.21000,0.000000
10107,09/18/2012,MSFT,31.17500,-0.001121
10107,09/19/2012,MSFT,31.05200,-0.003945
10107,09/20/2012,MSFT,31.45000,0.012817
10107,09/21/2012,MSFT,31.19000,-0.008267
10107,09/24/2012,MSFT,30.78000,-0.013145
10107,09/25/2012,MSFT,30.39000,-0.012671
10107,09/26/2012,MSFT,30.16500,-0.007404
10107,09/27/2012,MSFT,30.16000,-0.000166
10107,09/28/2012,MSFT,29.76000,-0.013263
10107,10/01/2012,MSFT,29.49000,-0.009073
10107,10/02/2012,MSFT,29.66000,0.005765
10107,10/03/2012,MSFT,29.86000,0.006743
10107,10/04/2012,MSFT,30.03000,0.005693
10107,10/05/2012,MSFT,29.85000,-0.005994
10107,10/08/2012,MSFT,29.78000,-0.002345
10107,10/09/2012,MSFT,29.28000,-0.016790
10107,10/10/2012,MSFT,28.98000,-0.010246
10107,10/11/2012,MSFT,28.95000,-0.001035
10107,10/12/2012,MSFT,29.20000,0.008636
10107,10/15/2012,MSFT,29.51000,0.010616
10107,10/16/2012,MSFT,29.49000,-0.000678
10107,10/17/2012,MSFT,29.59000,0.003391
10107,10/18/2012,MSFT,29.49500,-0.003211
10107,10/19/2012,MSFT,28.64000,-0.028988
10107,10/22/2012,MSFT,28.00000,-0.022346
10107,10/23/2012,MSFT,28.04700,0.001679
10107,10/24/2012,MSFT,27.90190,-0.005174
10107,10/25/2012,MSFT,27.88000,-0.000785
10107,10/26/2012,MSFT,28.21000,0.011836
10107,10/31/2012,MSFT,28.54000,0.011698
10107,11/01/2012,MSFT,29.51500,0.034163
10107,11/02/2012,MSFT,29.49980,-0.000515
10107,11/05/2012,MSFT,29.63000,0.004414
10107,11/06/2012,MSFT,29.86000,0.007762
10107,11/07/2012,MSFT,29.08000,-0.026122
10107,11/08/2012,MSFT,28.81000,-0.009285
10107,11/09/2012,MSFT,28.83000,0.000694
10107,11/12/2012,MSFT,28.22000,-0.021159
10107,11/13/2012,MSFT,27.08950,-0.040060
10107,11/14/2012,MSFT,26.84000,-0.009210
10107,11/15/2012,MSFT,26.66070,-0.006680
10107,11/16/2012,MSFT,26.52090,-0.005244
10107,11/19/2012,MSFT,26.72770,0.007798
10107,11/20/2012,MSFT,26.71000,-0.000662
10107,11/21/2012,MSFT,26.95000,0.008985
10107,11/23/2012,MSFT,27.70000,0.027829
10107,11/26/2012,MSFT,27.38500,-0.011372
10107,11/27/2012,MSFT,27.08000,-0.011137
10107,11/28/2012,MSFT,27.36000,0.010340
10107,11/29/2012,MSFT,26.95000,-0.014985
10107,11/30/2012,MSFT,26.61500,-0.012430
10107,12/03/2012,MSFT,26.42940,-0.006974
10107,12/04/2012,MSFT,26.37000,-0.002247
10107,12/05/2012,MSFT,26.67000,0.011377
10107,12/06/2012,MSFT,26.72500,0.002062
10107,12/07/2012,MSFT,26.45500,-0.010103
10107,12/10/2012,MSFT,26.94000,0.018333
10107,12/11/2012,MSFT,27.32000,0.014105
10107,12/12/2012,MSFT,27.24000,-0.002928
10107,12/13/2012,MSFT,27.11000,-0.004772
10107,12/14/2012,MSFT,26.81000,-0.011066
10107,12/17/2012,MSFT,27.09500,0.010630
10107,12/18/2012,MSFT,27.56000,0.017162
10107,12/19/2012,MSFT,27.31000,-0.009071
10107,12/20/2012,MSFT,27.68000,0.013548
10107,12/21/2012,MSFT,27.45000,-0.008309
10107,12/24/2012,MSFT,27.06000,-0.014208
10107,12/26/2012,MSFT,26.86000,-0.007391
10107,12/27/2012,MSFT,26.96000,0.003723
10107,12/28/2012,MSFT,26.55000,-0.015208
10107,12/31/2012,MSFT,26.70970,0.006015
10107,01/02/2013,MSFT,27.62000,0.034081
10107,01/03/2013,MSFT,27.25000,-0.013396
10107,01/04/2013,MSFT,26.74000,-0.018716
10107,01/07/2013,MSFT,26.69000,-0.001870
10107,01/08/2013,MSFT,26.55000,-0.005245
10107,01/09/2013,MSFT,26.70000,0.005650
10107,01/10/2013,MSFT,26.46000,-0.008989
10107,01/11/2013,MSFT,26.83000,0.013983
10107,01/14/2013,MSFT,26.89000,0.002236
10107,01/15/2013,MSFT,27.21000,0.011900
10107,01/16/2013,MSFT,27.04000,-0.006248
10107,01/17/2013,MSFT,27.25000,0.007766
10107,01/18/2013,MSFT,27.25000,0.000000
10107,01/22/2013,MSFT,27.15000,-0.003670
10107,01/23/2013,MSFT,27.61000,0.016943
10107,01/24/2013,MSFT,27.63000,0.000724
10107,01/25/2013,MSFT,27.88000,0.009048
10107,01/28/2013,MSFT,27.91100,0.001112
10107,01/29/2013,MSFT,28.01000,0.003547
10107,01/30/2013,MSFT,27.85000,-0.005712
10107,01/31/2013,MSFT,27.45000,-0.014363
10107,02/01/2013,MSFT,27.93000,0.017486
10107,02/04/2013,MSFT,27.44000,-0.017544
10107,02/05/2013,MSFT,27.49500,0.002004
10107,02/06/2013,MSFT,27.34000,-0.005637
10107,02/07/2013,MSFT,27.28300,-0.002085
10107,02/08/2013,MSFT,27.55000,0.009786
10107,02/11/2013,MSFT,27.86000,0.011252
10107,02/12/2013,MSFT,27.88000,0.000718
10107,02/13/2013,MSFT,28.03000,0.005380
10107,02/14/2013,MSFT,28.04000,0.000357
10107,02/15/2013,MSFT,28.01000,-0.001070
10107,02/19/2013,MSFT,28.04500,0.001250
10107,02/20/2013,MSFT,27.87000,-0.006240
10107,02/21/2013,MSFT,27.49000,-0.013635
10107,02/22/2013,MSFT,27.76000,0.009822
10107,02/25/2013,MSFT,27.37000,-0.014049
10107,02/26/2013,MSFT,27.37000,0.000000
10107,02/27/2013,MSFT,27.81000,0.016076
10107,02/28/2013,MSFT,27.80000,-0.000360
10107,03/01/2013,MSFT,27.95000,0.005396
10107,03/04/2013,MSFT,28.15000,0.007156
10107,03/05/2013,MSFT,28.35000,0.007105
10107,03/06/2013,MSFT,28.09000,-0.009171
10107,03/07/2013,MSFT,28.14000,0.001780
10107,03/08/2013,MSFT,28.00000,-0.004975
10107,03/11/2013,MSFT,27.87000,-0.004643
10107,03/12/2013,MSFT,27.91000,0.001435
10107,03/13/2013,MSFT,27.91500,0.000179
10107,03/14/2013,MSFT,28.13500,0.007881
10107,03/15/2013,MSFT,28.03500,-0.003554
10107,03/18/2013,MSFT,28.10000,0.002319
10107,03/19/2013,MSFT,28.18000,0.002847
10107,03/20/2013,MSFT,28.31500,0.004791
10107,03/21/2013,MSFT,28.11000,-0.007240
10107,03/22/2013,MSFT,28.25000,0.004980
10107,03/25/2013,MSFT,28.16000,-0.003186
10107,03/26/2013,MSFT,28.15500,-0.000178
10107,03/27/2013,MSFT,28.37000,0.007636
10107,03/28/2013,MSFT,28.60500,0.008283
10107,04/01/2013,MSFT,28.61000,0.000175
10107,04/02/2013,MSFT,28.80000,0.006641
10107,04/03/2013,MSFT,28.56000,-0.008333
10107,04/04/2013,MSFT,28.59500,0.001225
10107,04/05/2013,MSFT,28.70000,0.003672
10107,04/08/2013,MSFT,28.59000,-0.003833
10107,04/09/2013,MSFT,29.61000,0.035677
10107,04/10/2013,MSFT,30.28000,0.022627
10107,04/11/2013,MSFT,28.93500,-0.044419
10107,04/12/2013,MSFT,28.79000,-0.005011
10107,04/15/2013,MSFT,28.69000,-0.003473
10107,04/16/2013,MSFT,28.97000,0.009759
10107,04/17/2013,MSFT,28.82500,-0.005005
10107,04/18/2013,MSFT,28.79000,-0.001214
10107,04/19/2013,MSFT,29.76500,0.033866
10107,04/22/2013,MSFT,30.83000,0.035780
10107,04/23/2013,MSFT,30.60000,-0.007460
10107,04/24/2013,MSFT,31.76000,0.037908
10107,04/25/2013,MSFT,31.94000,0.005668
10107,04/26/2013,MSFT,31.79000,-0.004696
10107,04/29/2013,MSFT,32.61000,0.025794
10107,04/30/2013,MSFT,33.10000,0.015026
10107,05/01/2013,MSFT,32.72000,-0.011480
10107,05/02/2013,MSFT,33.16000,0.013447
10107,05/03/2013,MSFT,33.49000,0.009952
10107,05/06/2013,MSFT,33.75000,0.007763
10107,05/07/2013,MSFT,33.31000,-0.013037
10107,05/08/2013,MSFT,32.99000,-0.009607
10107,05/09/2013,MSFT,32.66000,-0.010003
10107,05/10/2013,MSFT,32.69000,0.000919
10107,05/13/2013,MSFT,33.03000,0.010401
10107,05/14/2013,MSFT,33.53000,0.015138
10107,05/15/2013,MSFT,33.84500,0.009395
10107,05/16/2013,MSFT,34.08000,0.006943
10107,05/17/2013,MSFT,34.87000,0.023181
10107,05/20/2013,MSFT,35.08000,0.006022
10107,05/21/2013,MSFT,34.85000,-0.006557
10107,05/22/2013,MSFT,34.61000,-0.006887
10107,05/23/2013,MSFT,34.15000,-0.013291
10107,05/24/2013,MSFT,34.26900,0.003485
10107,05/28/2013,MSFT,35.02000,0.021915
10107,05/29/2013,MSFT,34.88000,-0.003998
10107,05/30/2013,MSFT,35.03000,0.004300
10107,05/31/2013,MSFT,34.90000,-0.003711
10107,06/03/2013,MSFT,35.59000,0.019771
10107,06/04/2013,MSFT,34.99000,-0.016859
10107,06/05/2013,MSFT,34.78000,-0.006002
10107,06/06/2013,MSFT,34.96000,0.005175
10107,06/07/2013,MSFT,35.67000,0.020309
10107,06/10/2013,MSFT,35.47000,-0.005607
10107,06/11/2013,MSFT,34.84000,-0.017762
10107,06/12/2013,MSFT,35.00000,0.004592
10107,06/13/2013,MSFT,34.71500,-0.008143
10107,06/14/2013,MSFT,34.40000,-0.009074
10107,06/17/2013,MSFT,35.00000,0.017442
10107,06/18/2013,MSFT,34.98000,-0.000571
10107,06/19/2013,MSFT,34.59000,-0.011149
10107,06/20/2013,MSFT,33.49000,-0.031801
10107,06/21/2013,MSFT,33.26500,-0.006718
10107,06/24/2013,MSFT,33.71500,0.013528
10107,06/25/2013,MSFT,33.67000,-0.001335
10107,06/26/2013,MSFT,34.35000,0.020196
10107,06/27/2013,MSFT,34.62000,0.007860
10107,06/28/2013,MSFT,34.54500,-0.002166
10107,07/01/2013,MSFT,34.36000,-0.005355
10107,07/02/2013,MSFT,33.94000,-0.012224
10107,07/03/2013,MSFT,34.01000,0.002062
10107,07/05/2013,MSFT,34.21000,0.005881
10107,07/08/2013,MSFT,34.32500,0.003362
10107,07/09/2013,MSFT,34.35000,0.000728
10107,07/10/2013,MSFT,34.70000,0.010189
10107,07/11/2013,MSFT,35.68500,0.028386
10107,07/12/2013,MSFT,35.67000,-0.000420
10107,07/15/2013,MSFT,36.17000,0.014017
10107,07/16/2013,MSFT,36.27000,0.002765
10107,07/17/2013,MSFT,35.74000,-0.014613
10107,07/18/2013,MSFT,35.44000,-0.008394
10107,07/19/2013,MSFT,31.40000,-0.113995
10107,07/22/2013,MSFT,32.01000,0.019427
10107,07/23/2013,MSFT,31.82000,-0.005936
10107,07/24/2013,MSFT,31.96000,0.004400
10107,07/25/2013,MSFT,31.39000,-0.017835
10107,07/26/2013,MSFT,31.62000,0.007327
10107,07/29/2013,MSFT,31.54000,-0.002530
10107,07/30/2013,MSFT,31.85000,0.009829
10107,07/31/2013,MSFT,31.84000,-0.000314
10107,08/01/2013,MSFT,31.67000,-0.005339
10107,08/02/2013,MSFT,31.89000,0.006947
10107,08/05/2013,MSFT,31.70000,-0.005958
10107,08/06/2013,MSFT,31.58000,-0.003786
10107,08/07/2013,MSFT,32.06300,0.015294
10107,08/08/2013,MSFT,32.89000,0.025793
10107,08/09/2013,MSFT,32.70000,-0.005777
10107,08/12/2013,MSFT,32.87000,0.005199
10107,08/13/2013,MSFT,32.23000,-0.019471
10107,08/14/2013,MSFT,32.35000,0.003723
10107,08/15/2013,MSFT,31.79000,-0.017311
10107,08/16/2013,MSFT,31.80000,0.000315
10107,08/19/2013,MSFT,31.39300,-0.012799
10107,08/20/2013,MSFT,31.62000,0.007231
10107,08/21/2013,MSFT,31.61000,-0.000316
10107,08/22/2013,MSFT,32.39000,0.024676
10107,08/23/2013,MSFT,34.75000,0.072862
10107,08/26/2013,MSFT,34.15000,-0.017266
10107,08/27/2013,MSFT,33.26000,-0.026062
10107,08/28/2013,MSFT,33.02000,-0.007216
10107,08/29/2013,MSFT,33.55000,0.016051
10107,08/30/2013,MSFT,33.40000,-0.004471
10107,09/03/2013,MSFT,31.88000,-0.045509
10107,09/04/2013,MSFT,31.19500,-0.021487
10107,09/05/2013,MSFT,31.23500,0.001282
10107,09/06/2013,MSFT,31.15200,-0.002657
10107,09/09/2013,MSFT,31.65500,0.016147
10107,09/10/2013,MSFT,32.39000,0.023219
10107,09/11/2013,MSFT,32.74000,0.010806
10107,09/12/2013,MSFT,32.69000,-0.001527
10107,09/13/2013,MSFT,33.03000,0.010401
10107,09/16/2013,MSFT,32.80100,-0.006933
10107,09/17/2013,MSFT,32.93000,0.003933
10107,09/18/2013,MSFT,33.32000,0.011843
10107,09/19/2013,MSFT,33.64000,0.009604
10107,09/20/2013,MSFT,32.79100,-0.025238
10107,09/23/2013,MSFT,32.74000,-0.001555
10107,09/24/2013,MSFT,32.45500,-0.008705
10107,09/25/2013,MSFT,32.50500,0.001541
10107,09/26/2013,MSFT,32.77000,0.008153
10107,09/27/2013,MSFT,33.27000,0.015258
10107,09/30/2013,MSFT,33.28000,0.000301
10107,10/01/2013,MSFT,33.58000,0.009015
10107,10/02/2013,MSFT,33.92000,0.010125
10107,10/03/2013,MSFT,33.86000,-0.001769
10107,10/04/2013,MSFT,33.88000,0.000591
10107,10/07/2013,MSFT,33.30000,-0.017119
10107,10/08/2013,MSFT,33.01000,-0.008709
10107,10/09/2013,MSFT,33.07000,0.001818
10107,10/10/2013,MSFT,33.76000,0.020865
10107,10/11/2013,MSFT,34.13000,0.010960
